att1,att2,att3,att4,class
0.592034,0.513031,0.254136,0.735676,1
0.750081,0.735381,0.089584,0.197218,0
0.021465,0.015262,0.322407,0.405114,1
0.223009,0.815076,0.772556,0.000995,0
0.919408,0.51747,0.906132,0.992564,1
0.093489,0.753595,0.654224,0.815258,0
0.341377,0.248933,0.109091,0.880822,1
0.329617,0.609642,0.60478,0.155371,0
0.881206,0.455768,0.068171,0.374917,1
0.123157,0.479011,0.66783,0.794557,0
0.805717,0.408285,0.638373,0.5888,1
0.808339,0.810707,0.059193,0.960574,0
0.414599,0.390543,0.620953,0.923513,1
0.240959,0.356152,0.562598,0.876978,0
0.87881,0.72908,0.651139,0.54783,1
0.079668,0.526872,0.72484,0.870216,0
0.497312,0.416963,0.832379,0.450802,1
0.281489,0.665095,0.893399,0.022039,0
0.877266,0.680183,0.898439,0.298055,1
0.5458,0.98763,0.4625,0.048428,0
0.359636,0.024257,0.974915,0.423157,1
0.082268,0.268227,0.882572,0.112524,0
0.893212,0.222745,0.106172,0.586372,1
0.888395,0.785349,0.776992,0.294969,0
0.885529,0.340121,0.421699,0.540558,1
0.198706,0.225207,0.146253,0.037394,0
0.825379,0.541565,0.889099,0.308694,1
0.813233,0.863489,0.556872,0.177959,0
0.840552,0.098028,0.256141,0.544244,1
0.357698,0.443167,0.677896,0.747674,0
0.913236,0.686514,0.850724,0.901638,1
0.48714,0.985075,0.991355,0.819152,0
0.601576,0.220864,0.507095,0.497816,1
0.068171,0.858306,0.774734,0.997447,0
0.948476,0.513948,0.706317,0.930714,1
0.322799,0.338379,0.85107,0.195613,0
0.891511,0.674756,0.534482,0.251371,1
0.350708,0.466898,0.672899,0.553673,0
0.859447,0.438562,0.384607,0.9246,1
0.212109,0.60099,0.573648,0.643441,0
0.601353,0.236734,0.879067,0.525894,1
0.247175,0.76385,0.366853,0.359935,0
0.531634,0.032104,0.249374,0.909764,1
0.459733,0.889185,0.320667,0.271012,0
0.868951,0.217022,0.963134,0.803404,1
0.472521,0.54449,0.421153,0.037004,0
0.678541,0.514007,0.360384,0.680774,1
0.686275,0.711636,0.418551,0.172061,0
0.542061,0.468932,0.464969,0.700678,1
0.20139,0.401706,0.254131,0.068627,0
0.527423,0.016348,0.314399,0.844723,1
0.662636,0.657431,0.359805,0.717943,0
0.813152,0.238758,0.876297,0.544577,1
0.200877,0.94224,0.531069,0.498448,0
0.392935,0.152976,0.721298,0.982867,1
0.402711,0.695436,0.275476,0.898684,0
0.772856,0.527972,0.846009,0.013508,1
0.014216,0.041514,0.922092,0.772374,0
0.820604,0.145805,0.973211,0.919106,1
0.959787,0.970897,0.369842,0.177839,0
0.745978,0.064705,0.442094,0.788378,1
0.12907,0.191337,0.10189,0.627406,0
0.70626,0.567599,0.850394,0.568686,1
0.751381,0.909324,0.453354,0.545379,0
0.734096,0.499489,0.329557,0.367545,1
0.14416,0.410019,0.525356,0.882408,0
0.590736,0.163781,0.266669,0.172126,1
0.561498,0.607116,0.378801,0.675966,0
0.871063,0.462072,0.08266,0.139467,1
0.811796,0.916928,0.024882,0.359569,0
0.391561,0.120842,0.432511,0.17228,1
0.813228,0.973924,0.540958,0.015509,0
0.840526,0.728795,0.970539,0.32744,1
0.518931,0.520557,0.564795,0.418311,0
0.442086,0.254906,0.976975,0.730493,1
0.375992,0.47399,0.838556,0.017917,0
0.728827,0.341457,0.928163,0.211735,1
0.314827,0.427417,0.308838,0.021468,0
0.375189,0.207648,0.114038,0.643932,1
0.065942,0.239882,0.399383,0.397567,0
0.840382,0.076764,0.755074,0.751649,1
0.145451,0.829503,0.648801,0.54518,0
0.483733,0.027047,0.889331,0.214036,1
0.285641,0.860078,0.937726,0.643248,0
0.926961,0.311678,0.06963,0.105031,1
0.659695,0.769879,0.400239,0.624142,0
0.944411,0.594724,0.026221,0.960119,1
0.215227,0.481205,0.017794,0.415291,0
0.941212,0.541698,0.951284,0.58455,1
0.134383,0.714029,0.314361,0.735447,0
0.695269,0.195758,0.74557,0.586666,1
0.421702,0.601063,0.018163,0.731539,0
0.976975,0.230873,0.21044,0.474633,1
0.004988,0.28944,0.739414,0.440883,0
0.701652,0.340292,0.386356,0.878437,1
0.1832,0.431901,0.730447,0.816691,0
0.313283,0.132345,0.282588,0.645647,1
0.056514,0.589546,0.334614,0.208271,0
0.718802,0.572594,0.485888,0.071844,1
0.492118,0.995378,0.910211,0.828612,0
0.613741,0.199412,0.321435,0.509704,1
0.838166,0.966311,0.701406,0.409596,0
0.948426,0.614876,0.288865,0.154006,1
0.102945,0.301651,0.993856,0.029306,0
0.415128,0.290851,0.836479,0.765199,1
0.085187,0.180611,0.085579,0.77033,0
0.89288,0.029972,0.544647,0.201565,1
0.114788,0.875365,0.603629,0.381091,0
0.642354,0.458183,0.388292,0.063751,1
0.339836,0.682923,0.400014,0.078461,0
0.716479,0.406857,0.991028,0.182186,1
0.432943,0.928964,0.70283,0.420179,0
0.902216,0.026779,0.912921,0.614442,1
0.10811,0.573746,0.227842,0.114304,0
0.359995,0.241224,0.161148,0.121094,1
0.52194,0.858073,0.544111,0.240028,0
0.95795,0.235757,0.277115,0.200984,1
0.120239,0.770876,0.869284,0.815456,0
0.216433,0.087918,0.882473,0.228026,1
0.052507,0.723009,0.421795,0.727102,0
0.534534,0.255113,0.702363,0.537035,1
0.088198,0.433325,0.362978,0.211702,0
0.212629,0.109179,0.351103,0.362473,1
0.687001,0.866708,0.998344,0.368749,0
0.909774,0.020614,0.992882,0.553403,1
0.000595,0.029662,0.407835,0.362426,0
0.181088,0.157888,0.728246,0.883151,1
0.272209,0.951981,0.310599,0.38971,0
0.503738,0.167666,0.068966,0.397117,1
0.463109,0.617582,0.715118,0.104255,0
0.903099,0.604108,0.326995,0.172722,1
0.53544,0.528871,0.126879,0.950684,0
0.367796,0.110611,0.4667,0.22993,1
0.471822,0.659133,0.14026,0.048872,0
0.613715,0.152248,0.232137,0.037757,1
0.341956,0.84524,0.758674,0.516792,0
0.527009,0.191374,0.970313,0.408038,1
0.070275,0.83174,0.747812,0.428464,0
0.937099,0.788166,0.059589,0.137014,1
0.660387,0.797745,0.094286,0.673251,0
0.733372,0.205986,0.668236,0.227145,1
0.80844,0.839936,0.902439,0.673253,0
0.419723,0.192012,0.412085,0.07398,1
0.024898,0.085337,0.140923,0.892045,0
0.530058,0.437025,0.701642,0.046049,1
0.842854,0.90907,0.910582,0.364701,0
0.990173,0.284297,0.120411,0.065659,1
0.465711,0.840229,0.028992,0.783365,0
0.955049,0.686357,0.203352,0.01608,1
0.542276,0.587532,0.503781,0.188572,0
0.568368,0.041559,0.339133,0.2495,1
0.027171,0.68154,0.260036,0.036536,0
0.92637,0.767289,0.835247,0.814953,1
0.283289,0.920202,0.289554,0.31912,0
0.546969,0.390979,0.635893,0.591464,1
0.24105,0.852447,0.25016,0.575922,0
0.836327,0.535738,0.681848,0.19241,1
0.841912,0.879253,0.918148,0.380319,0
0.857028,0.585357,0.758748,0.101669,1
0.147511,0.975104,0.581309,0.555018,0
0.642993,0.439902,0.81575,0.324547,1
0.134664,0.803796,0.397919,0.520223,0
0.480359,0.084713,0.853438,0.978556,1
0.897277,0.919226,0.799944,0.375061,0
0.38359,0.225523,0.104533,0.024053,1
0.103128,0.153203,0.237328,0.471518,0
0.128975,0.024879,0.542868,0.404895,1
0.794597,0.833673,0.219797,0.730871,0
0.912338,0.072021,0.161126,0.83163,1
0.121622,0.140284,0.506363,0.160769,0
0.527017,0.283309,0.884134,0.232314,1
0.586376,0.698242,0.18078,0.31417,0
0.275822,0.043649,0.551093,0.266076,1
0.447428,0.929325,0.573001,0.59124,0
0.132658,0.086245,0.181436,0.875613,1
0.96706,0.941384,0.681172,0.726134,0
0.809933,0.418531,0.847605,0.279694,1
0.426027,0.695438,0.607296,0.102914,0
0.413825,0.339843,0.639198,0.413803,1
0.177117,0.761541,0.348158,0.253514,0
0.556431,0.00945,0.84633,0.994841,1
0.384976,0.39168,0.527953,0.980278,0
0.656486,0.297804,0.690839,0.952807,1
0.895395,0.92462,0.869356,0.250421,0
0.998555,0.213678,0.729658,0.474761,1
0.148823,0.756675,0.337709,0.78653,0
0.401932,0.031211,0.507351,0.46549,1
0.786416,0.846815,0.139474,0.393154,0
0.792994,0.622565,0.707398,0.19246,1
0.000573,0.960355,0.858591,0.582403,0
0.264216,0.160802,0.930432,0.63825,1
0.210952,0.690735,0.06887,0.714248,0
0.617791,0.172081,0.071178,0.03543,1
0.408415,0.598672,0.629426,0.145919,0
0.351413,0.0974,0.949359,0.660534,1
0.571194,0.853103,0.999594,0.881365,0
0.332215,0.194345,0.211765,0.269363,1
0.158925,0.561271,0.805785,0.149188,0
0.911945,0.351575,0.035065,0.675603,1
0.148167,0.752235,0.932081,0.488051,0
0.705157,0.076543,0.758243,0.174348,1
0.071875,0.249106,0.417318,0.885842,0
0.184832,0.058014,0.206629,0.165245,1
0.024678,0.178655,0.038792,0.545336,0
0.684992,0.466945,0.942673,0.623545,1
0.123863,0.711699,0.987261,0.374527,0
0.188254,0.063682,0.116148,0.736307,1
0.643024,0.772138,0.946942,0.511296,0
0.861799,0.262587,0.423386,0.258815,1
0.173402,0.947401,0.574671,0.605935,0
0.423648,0.1913,0.660032,0.858765,1
0.148068,0.673175,0.09468,0.513764,0
0.616565,0.564446,0.12816,0.958681,1
0.658492,0.952168,0.179605,0.498542,0
0.970706,0.709061,0.098108,0.085084,1
0.099327,0.558695,0.832505,0.358135,0
0.580925,0.470663,0.016597,0.204682,1
0.083687,0.956639,0.126013,0.326313,0
0.058831,0.053356,0.291392,0.501501,1
0.573624,0.973421,0.539838,0.548094,0
0.752869,0.098567,0.542077,0.452674,1
0.504277,0.595446,0.434066,0.367989,0
0.44824,0.04415,0.337831,0.352711,1
0.609501,0.574469,0.66488,0.323812,0
0.401672,0.356569,0.823362,0.376602,1
0.119451,0.358731,0.603797,0.181241,0
0.458073,0.388638,0.432335,0.807979,1
0.06717,0.537186,0.677267,0.666692,0
0.558298,0.406053,0.184395,0.950809,1
0.962448,0.91622,0.334235,0.573266,0
0.765681,0.070539,0.178412,0.094251,1
0.059169,0.386458,0.218776,0.048913,0
0.651035,0.264833,0.906433,0.219917,1
0.288711,0.481876,0.74311,0.967433,0
0.793019,0.235293,0.357264,0.145572,1
0.34396,0.943155,0.880916,0.23073,0
0.927038,0.079632,0.136642,0.759153,1
0.289099,0.311706,0.950613,0.940222,0
0.452666,0.325037,0.756273,0.203596,1
0.637495,0.754453,0.484612,0.384988,0
0.969945,0.088044,0.237944,0.520297,1
0.788939,0.856688,0.500858,0.333968,0
0.938566,0.084419,0.980525,0.452285,1
0.538461,0.933163,0.549433,0.058743,0
0.592873,0.348692,0.224533,0.92868,1
0.360483,0.797362,0.090349,0.696525,0
0.925431,0.147096,0.971501,0.5252,1
0.182876,0.382737,0.918293,0.859093,0
0.750569,0.349682,0.914958,0.517479,1
0.736374,0.784311,0.008092,0.787691,0
0.958205,0.378445,0.239271,0.61499,1
0.504122,0.557632,0.600204,0.013956,0
0.619479,0.125184,0.399029,0.046213,1
0.238456,0.951345,0.210637,0.749172,0
0.782225,0.2389,0.803546,0.771716,1
0.013356,0.998475,0.639584,0.11599,0
0.847511,0.067261,0.098198,0.134936,1
0.275538,0.976734,0.739138,0.128861,0
0.790051,0.010034,0.50208,0.615234,1
0.588728,0.728254,0.016369,0.304018,0
0.763633,0.083484,0.82221,0.376131,1
0.092657,0.334137,0.215124,0.888239,0
0.71173,0.646438,0.693727,0.50704,1
0.057201,0.92575,0.180462,0.418341,0
0.731634,0.197829,0.211932,0.006945,1
0.003303,0.335465,0.837861,0.156549,0
0.483886,0.07074,0.164391,0.242357,1
0.030266,0.286164,0.658471,0.385871,0
0.585805,0.148465,0.110012,0.560861,1
0.037489,0.395483,0.396684,0.631223,0
0.685972,0.508525,0.059015,0.670716,1
0.73235,0.688117,0.419961,0.441221,0
0.566494,0.280553,0.868534,0.980996,1
0.155139,0.92271,0.580205,0.657146,0
0.449538,0.372337,0.754966,0.198469,1
0.394593,0.450781,0.854102,0.012986,0
0.533163,0.213844,0.130859,0.420091,1
0.078656,0.910001,0.735547,0.244552,0
0.366519,0.136134,0.727024,0.907454,1
0.447646,0.753906,0.214887,0.046766,0
0.703969,0.477824,0.446672,0.306159,1
0.498131,0.780717,0.599793,0.592288,0
0.684425,0.479726,0.811589,0.667405,1
0.336502,0.720506,0.704615,0.14085,0
0.828999,0.715021,0.040163,0.320234,1
0.054447,0.592644,0.55887,0.22168,0
0.997741,0.44839,0.299299,0.148324,1
0.628908,0.861818,0.410448,0.540141,0
0.524933,0.482528,0.229914,0.324311,1
0.303792,0.455709,0.885075,0.587579,0
0.847637,0.235717,0.667873,0.209277,1
0.220808,0.415234,0.932789,0.422937,0
0.720754,0.110059,0.467979,0.883983,1
0.434214,0.849782,0.605948,0.246008,0
0.760625,0.154769,0.875988,0.946335,1
0.629922,0.874308,0.745679,0.972776,0
0.318457,0.017095,0.727577,0.048134,1
0.461636,0.934455,0.122587,0.549764,0
0.359256,0.307916,0.113914,0.584152,1
0.557786,0.744804,0.128763,0.161639,0
0.943905,0.028453,0.70595,0.398656,1
0.195551,0.796976,0.648452,0.870833,0
0.829621,0.022409,0.836493,0.80992,1
0.216375,0.702257,0.333725,0.605076,0
0.294455,0.072568,0.203461,0.314933,1
0.410212,0.552902,0.632989,0.753379,0
0.902738,0.242889,0.673244,0.996172,1
0.829872,0.746888,0.33613,0.47863,0
0.894308,0.74214,0.079155,0.28917,1
0.103442,0.698113,0.593836,0.233191,0
0.500175,0.025527,0.019307,0.198508,1
0.025824,0.410301,0.693778,0.098296,0
0.442677,0.018932,0.070773,0.184356,1
0.394121,0.593292,0.006999,0.84154,0
0.269649,0.037352,0.699174,0.296585,1
0.965433,0.95016,0.279507,0.610396,0
0.647792,0.339358,0.958076,0.772045,1
0.16967,0.774115,0.032864,0.456683,0
0.571602,0.070691,0.355868,0.456569,1
0.232442,0.797078,0.906321,0.13789,0
0.944336,0.721576,0.965716,0.530452,1
0.171128,0.478811,0.119111,0.90576,0
0.634668,0.01293,0.415339,0.345529,1
0.693518,0.951921,0.339652,0.622671,0
0.3889,0.072094,0.89541,0.557872,1
0.068306,0.163398,0.040055,0.323159,0
0.54452,0.074159,0.399438,0.851235,1
0.186955,0.306222,0.452457,0.119214,0
0.716638,0.652579,0.369169,0.639832,1
0.279957,0.778144,0.640651,0.946913,0
0.07078,0.053673,0.045649,0.660731,1
0.27186,0.678462,0.187263,0.881252,0
0.570781,0.099376,0.067338,0.907652,1
0.023524,0.680749,0.659365,0.187726,0
0.361906,0.227099,0.172345,0.197433,1
0.685029,0.808336,0.57829,0.073163,0
0.426871,0.203817,0.34872,0.703821,1
0.603016,0.668315,0.097013,0.02199,0
0.564789,0.073072,0.167185,0.583652,1
0.871422,0.83667,0.068627,0.836097,0
0.369618,0.243851,0.224721,0.613286,1
0.4201,0.964369,0.938513,0.636107,0
0.120547,0.101492,0.041706,0.163047,1
0.102537,0.353624,0.278504,0.722629,0
0.692701,0.181695,0.535267,0.084807,1
0.354304,0.863285,0.543008,0.962791,0
0.610869,0.215175,0.935085,0.520985,1
0.152325,0.516653,0.617101,0.018761,0
0.590503,0.437943,0.891382,0.550106,1
0.234615,0.771886,0.88275,0.608434,0
0.45873,0.026791,0.693364,0.844759,1
0.99175,0.84537,0.805854,0.066749,0
0.05309,0.003557,0.632345,0.588191,1
0.107127,0.933373,0.399331,0.988118,0
0.891895,0.425229,0.790275,0.616346,1
0.23345,0.617913,0.134455,0.838621,0
0.952103,0.511206,0.621476,0.632834,1
0.166325,0.946239,0.199569,0.506978,0
0.727758,0.604776,0.742037,0.781029,1
0.87439,0.773164,0.437417,0.381596,0
0.701486,0.618153,0.189411,0.761061,1
0.165415,0.730915,0.789545,0.548764,0
0.744102,0.525233,0.709811,0.593659,1
0.546162,0.620565,0.390682,0.177538,0
0.548072,0.254729,0.966363,0.369451,1
0.382544,0.721855,0.753919,0.80216,0
0.702029,0.079767,0.468319,0.418314,1
0.026259,0.973396,0.102552,0.673743,0
0.855151,0.084543,0.604429,0.888275,1
0.625592,0.77142,0.302557,0.786165,0
0.919361,0.414872,0.41782,0.211338,1
0.681497,0.8734,0.638413,0.233708,0
0.494598,0.330419,0.15656,0.974462,1
0.627532,0.96472,0.466664,0.73975,0
0.694548,0.20206,0.851442,0.319839,1
0.143908,0.555787,0.013382,0.191389,0
0.409876,0.023511,0.590621,0.783745,1
0.544183,0.881793,0.442415,0.947434,0
0.558683,0.50217,0.309793,0.462873,1
0.179632,0.616909,0.219051,0.837625,0
0.712904,0.321245,0.558639,0.777169,1
0.03311,0.048669,0.315682,0.852502,0
0.779842,0.40109,0.299993,0.855154,1
0.111374,0.185995,0.089322,0.696713,0
0.726018,0.096422,0.189738,0.655908,1
0.15328,0.894839,0.957739,0.012407,0
0.701149,0.337708,0.81002,0.148051,1
0.284534,0.859705,0.201187,0.290178,0
0.639716,0.440409,0.612011,0.877802,1
0.43509,0.824664,0.673254,0.002124,0
0.625861,0.295313,0.92029,0.941931,1
0.928677,0.804415,0.433737,0.680386,0
0.4542,0.153975,0.725846,0.619092,1
0.081965,0.494689,0.64222,0.773674,0
0.676308,0.053602,0.645555,0.086999,1
0.117625,0.237866,0.878764,0.678937,0
0.937583,0.036601,0.669164,0.09961,1
0.838007,0.78924,0.065113,0.054505,0
0.809253,0.645027,0.196469,0.964692,1
0.498292,0.827133,0.661707,0.980106,0
0.882621,0.112472,0.673043,0.993649,1
0.024717,0.684027,0.292157,0.693054,0
0.641801,0.148589,0.022441,0.307401,1
0.671247,0.869141,0.436852,0.169709,0
0.847858,0.32179,0.168211,0.148107,1
0.024681,0.994836,0.676962,0.834759,0
0.873377,0.245178,0.929767,0.871047,1
0.385963,0.379612,0.486705,0.27772,0
0.91881,0.126919,0.778587,0.723862,1
0.13129,0.858238,0.561656,0.118243,0
0.539845,0.108352,0.947872,0.606113,1
0.075829,0.397386,0.113374,0.248938,0
0.680554,0.395076,0.728901,0.04299,1
0.289878,0.775912,0.346982,0.718227,0
0.23099,0.205291,0.297519,0.533238,1
0.05138,0.398771,0.365206,0.838118,0
0.969526,0.532122,0.091841,0.436107,1
0.708207,0.936938,0.728839,0.921352,0
0.278067,0.245795,0.493045,0.371978,1
0.220313,0.934608,0.791924,0.46214,0
0.733741,0.122083,0.984143,0.48961,1
0.066596,0.256402,0.217264,0.550947,0
0.911417,0.303158,0.738384,0.50986,1
0.61015,0.71212,0.80655,0.194279,0
0.907699,0.360847,0.978584,0.051233,1
0.868201,0.917309,0.157142,0.864315,0
0.995488,0.013307,0.309212,0.678222,1
0.151926,0.86354,0.350376,0.8758,0
0.693749,0.351016,0.575969,0.509321,1
0.269132,0.955723,0.592692,0.542383,0
0.772239,0.607315,0.847682,0.173903,1
0.202249,0.829061,0.126833,0.045781,0
0.655149,0.046486,0.825685,0.611069,1
0.041566,0.906678,0.218084,0.297949,0
0.502148,0.379986,0.167545,0.901466,1
0.093941,0.135768,0.167073,0.771035,0
0.555409,0.128399,0.98684,0.769261,1
0.82202,0.845583,0.57595,0.802821,0
0.549077,0.452651,0.496864,0.429165,1
0.563131,0.75975,0.943876,0.217178,0
0.887453,0.702468,0.223764,0.955368,1
0.006346,0.939514,0.13388,0.735969,0
0.705876,0.531234,0.613978,0.482413,1
0.913796,0.912755,0.631462,0.772522,0
0.85323,0.014609,0.46906,0.580704,1
0.153855,0.617324,0.622291,0.070414,0
0.948888,0.114929,0.401891,0.011442,1
0.923885,0.999433,0.579302,0.581204,0
0.533315,0.160864,0.238025,0.839134,1
0.022742,0.157612,0.088854,0.485117,0
0.947462,0.129083,0.276199,0.427222,1
0.0057,0.181699,0.847837,0.313058,0
0.718779,0.579214,0.801577,0.805103,1
0.378463,0.88037,0.835143,0.341686,0
0.399668,0.126897,0.47956,0.316925,1
0.511953,0.556683,0.860359,0.608286,0
0.849449,0.556252,0.855252,0.982514,1
0.509316,0.556677,0.082047,0.348963,0
0.390143,0.115153,0.028539,0.076357,1
0.030104,0.415229,0.455667,0.420882,0
0.965414,0.193526,0.931391,0.212215,1
0.572702,0.679714,0.613749,0.080447,0
0.895219,0.627993,0.082062,0.693631,1
0.223173,0.686068,0.142869,0.399823,0
0.54346,0.241556,0.91723,0.419109,1
0.212612,0.49167,0.808184,0.985178,0
0.330092,0.303538,0.039523,0.031733,1
0.9675,0.847352,0.790166,0.467279,0
0.719481,0.416229,0.795593,0.161623,1
0.44797,0.858333,0.96376,0.347437,0
0.940531,0.161571,0.038403,0.517906,1
0.005473,0.571931,0.057817,0.629241,0
0.678616,0.255872,0.411262,0.061915,1
0.356776,0.615538,0.01619,0.643111,0
0.250917,0.012749,0.36875,0.383974,1
0.04495,0.166009,0.949727,0.305124,0
0.83355,0.156351,0.698267,0.985941,1
0.462547,0.611728,0.680345,0.011187,0
0.82093,0.44763,0.504756,0.352269,1
0.178238,0.359776,0.64435,0.292959,0
0.738506,0.275914,0.38556,0.467343,1
0.342857,0.906031,0.654306,0.189468,0
0.488515,0.065991,0.734248,0.0674,1
0.86241,0.810292,0.586242,0.698007,0
0.231801,0.210559,0.567668,0.295958,1
0.790505,0.784649,0.600509,0.623285,0
0.874379,0.513957,0.834693,0.710247,1
0.53882,0.762903,0.833721,0.438863,0
0.737042,0.001455,0.228871,0.914751,1
0.572135,0.684781,0.422984,0.676239,0
0.754492,0.533419,0.09028,0.189784,1
0.305312,0.511719,0.306883,0.318974,0
0.121907,0.076154,0.251257,0.108709,1
0.052695,0.360504,0.450702,0.291715,0
0.374026,0.17884,0.153459,0.682653,1
0.604677,0.988612,0.18504,0.609176,0
0.657952,0.281536,0.71924,0.730234,1
0.376243,0.621009,0.191578,0.237688,0
0.662903,0.584181,0.277983,0.161061,1
0.053986,0.708762,0.567426,0.568403,0
0.10036,0.057574,0.134997,0.619159,1
0.298755,0.784844,0.424604,0.604583,0
0.317304,0.228084,0.571003,0.479259,1
0.536297,0.856119,0.178177,0.90174,0
0.909821,0.650772,0.066709,0.090685,1
0.534426,0.945102,0.325465,0.390965,0
0.690611,0.595082,0.108814,0.340697,1
0.092777,0.176751,0.920186,0.876476,0
0.726517,0.369667,0.665927,0.703867,1
0.722548,0.879778,0.897391,0.831433,0
0.787765,0.180442,0.959978,0.019275,1
0.766268,0.745702,0.159951,0.44902,0
0.987898,0.253935,0.356641,0.329291,1
0.409855,0.58184,0.19369,0.531072,0
0.508098,0.447204,0.589227,0.137702,1
0.406556,0.480152,0.212044,0.110969,0
0.068721,0.033273,0.441095,0.200774,1
0.394939,0.468204,0.203736,0.217147,0
0.639155,0.463945,0.284755,0.717812,1
0.638035,0.618993,0.113047,0.730436,0
0.706486,0.409459,0.334704,0.474857,1
0.967136,0.924776,0.99044,0.000931,0
0.919391,0.635044,0.523471,0.198666,1
0.254311,0.289435,0.082851,0.382045,0
0.616236,0.447186,0.016005,0.004012,1
0.40044,0.899349,0.913576,0.834045,0
0.186891,0.041765,0.88168,0.954998,1
0.637985,0.722471,0.986052,0.437695,0
0.86499,0.476942,0.183456,0.22325,1
0.95067,0.900133,0.735663,0.908718,0
0.228517,0.160133,0.120659,0.417219,1
0.279886,0.313981,0.110457,0.293901,0
0.846868,0.423718,0.974218,0.434401,1
0.102453,0.957132,0.661471,0.043945,0
0.426176,0.22339,0.493833,0.756049,1
0.191132,0.798468,0.201609,0.874708,0
0.346053,0.162862,0.004157,0.061532,1
0.144894,0.847662,0.275461,0.830107,0
0.794897,0.187077,0.173519,0.085597,1
0.571338,0.872201,0.745825,0.574776,0
0.91666,0.583515,0.308169,0.614778,1
0.769956,0.782071,0.141063,0.220324,0
0.620853,0.405583,0.530048,0.945739,1
0.478503,0.469435,0.808573,0.559945,0
0.967784,0.322889,0.608562,0.123961,1
0.593337,0.674415,0.148008,0.140108,0
0.065077,0.056783,0.285128,0.756893,1
0.239721,0.722074,0.508286,0.295492,0
0.684506,0.260924,0.589278,0.420923,1
0.860917,0.978551,0.923138,0.863317,0
0.627188,0.094752,0.473451,0.660845,1
0.123452,0.893371,0.276995,0.174684,0
0.263219,0.046858,0.514595,0.038473,1
0.687967,0.829484,0.470809,0.988863,0
0.633877,0.044489,0.409562,0.441887,1
0.402382,0.722834,0.016669,0.756365,0
0.680542,0.437563,0.373358,0.749009,1
0.199772,0.870498,0.146516,0.271305,0
0.647497,0.235664,0.122894,0.56756,1
0.057623,0.361082,0.424275,0.67513,0
0.327551,0.061503,0.760631,0.945852,1
0.125856,0.190934,0.01561,0.083346,0
0.7775,0.475642,0.957675,0.159655,1
0.653096,0.797829,0.11341,0.983923,0
0.765801,0.674758,0.798292,0.473299,1
0.2352,0.459548,0.716097,0.701382,0
0.750392,0.139158,0.078691,0.312048,1
0.31984,0.681522,0.53887,0.417581,0
0.957579,0.570653,0.4394,0.400722,1
0.460897,0.802202,0.204599,0.830709,0
0.912818,0.077438,0.700685,0.537991,1
0.411193,0.424204,0.522705,0.963023,0
0.411533,0.302313,0.282923,0.173104,1
0.291661,0.387905,0.079127,0.895814,0
0.432439,0.014123,0.49941,0.285098,1
0.573908,0.712139,0.498122,0.411628,0
0.99346,0.063472,0.041856,0.304669,1
0.53976,0.808647,0.123164,0.589787,0
0.190192,0.114047,0.784828,0.650819,1
0.620909,0.971017,0.835148,0.86685,0
0.282857,0.034606,0.772853,0.386816,1
0.904994,0.979015,0.304275,0.922539,0
0.935065,0.078549,0.369152,0.388893,1
0.259872,0.793164,0.835066,0.199469,0
0.559326,0.206827,0.706452,0.694279,1
0.434115,0.918904,0.620032,0.887999,0
0.990753,0.595249,0.684169,0.898689,1
0.244284,0.26569,0.318267,0.906925,0
0.92375,0.462691,0.504455,0.901527,1
0.709185,0.967903,0.036244,0.112864,0
0.195862,0.087721,0.908121,0.852579,1
0.074581,0.509003,0.495174,0.659572,0
0.78383,0.242654,0.477982,0.448422,1
0.226972,0.832852,0.562778,0.48001,0
0.701208,0.190349,0.537648,0.790341,1
0.766765,0.859059,0.309696,0.022097,0
0.306624,0.149787,0.67194,0.478444,1
0.995761,0.972875,0.371795,0.133121,0
0.57621,0.45153,0.368594,0.94652,1
0.417487,0.90209,0.954912,0.412423,0
0.826132,0.713487,0.807858,0.856755,1
0.087344,0.536726,0.70139,0.930953,0
0.903174,0.601384,0.728374,0.207323,1
0.247178,0.323133,0.107501,0.884267,0
0.652637,0.398151,0.000344,0.627985,1
0.316094,0.6637,0.635124,0.576125,0
0.346251,0.25603,0.919979,0.539825,1
0.49427,0.521458,0.580306,0.273764,0
0.518814,0.470315,0.794639,0.031643,1
0.05856,0.34861,0.678333,0.737616,0
0.775798,0.219754,0.115734,0.471668,1
0.54525,0.728211,0.168783,0.118526,0
0.636241,0.207634,0.001147,0.440227,1
0.331326,0.419209,0.044662,0.105678,0
0.934928,0.735115,0.084019,0.99097,1
0.21639,0.47179,0.622796,0.035134,0
0.903677,0.435417,0.272946,0.28144,1
0.57011,0.758307,0.870169,0.866279,0
0.579432,0.253036,0.199205,0.081134,1
0.159858,0.172277,0.821668,0.835717,0
0.678898,0.026805,0.849868,0.909119,1
0.085445,0.702229,0.481527,0.907462,0
0.555063,0.029908,0.016129,0.136325,1
0.240256,0.885825,0.187774,0.644183,0
0.472632,0.139992,0.772231,0.270243,1
0.581044,0.604348,0.322893,0.749383,0
0.30707,0.253925,0.463851,0.852133,1
0.833692,0.944888,0.257408,0.951778,0
0.780646,0.504872,0.664615,0.382251,1
0.191118,0.881871,0.887859,0.315796,0
0.878485,0.306375,0.772181,0.623066,1
0.857197,0.781253,0.975827,0.449566,0
0.865301,0.628936,0.48867,0.264715,1
0.504414,0.551764,0.589388,0.249607,0
0.423624,0.063452,0.52217,0.52126,1
