att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.049392,0.30647,0.240481,0.996483,0.113475,0.301709,0.575617,0.579947,0.421851,0.114786,0
-0.113184,0.764618,0.628534,0.954502,0.64725,0.746057,0.35377,0.127658,0.577788,0.185012,0
0.968065,0.167833,0.689847,0.848501,0.874402,0.616705,0.063079,0.894414,0.133965,0.007287,0
0.266467,0.065292,0.136614,0.852005,0.244777,0.568365,0.659105,0.721141,0.345633,0.321321,0
0.064866,0.421413,0.675964,0.863002,0.148671,0.956262,0.737794,-0.122074,1.164139,0.919338,0
0.016326,0.922913,0.523901,0.126554,0.096753,1.161025,1.151632,0.259118,0.290276,0.10536,1
0.133814,1.033741,0.438531,0.854452,0.436164,1.102456,0.42026,0.701712,0.993537,0.395603,0
1.030112,0.107428,0.66228,0.744416,0.785993,0.520211,0.002411,0.857018,0.109392,0.068733,0
0.93616,0.111719,0.68619,0.905721,0.794296,0.641357,0.032592,0.896761,0.126608,0.049184,0
0.901455,0.136615,0.690657,0.857573,0.893891,0.664013,0.067443,0.857836,0.088912,-0.021387,0
0.031899,0.137161,0.586743,1.187231,0.159053,0.253883,0.931966,0.720985,0.107654,0.40904,0
1.002552,0.024573,0.873427,-0.021023,1.228339,1.096818,0.15897,0.208667,0.769352,0.752936,0
0.240772,0.160821,0.63628,1.080338,0.238307,0.584632,-0.065154,0.658907,1.147176,0.493774,0
0.474976,0.682885,0.76415,0.23042,0.297542,0.541873,0.76991,0.041441,0.635922,0.258409,1
0.027685,0.280989,0.135979,1.00004,0.11397,0.290189,0.712084,0.651123,0.327513,0.029564,0
0.05078,0.236882,0.516945,0.222756,0.496626,0.50612,0.419883,-0.197367,0.863122,0.759853,0
0.10065,0.425913,0.227205,0.89005,-0.123901,0.292919,0.323694,0.833058,0.265086,0.104274,0
0.203548,0.723628,0.854308,0.275113,0.369299,0.810429,0.904305,0.08473,0.537753,0.191795,1
-0.248696,0.059308,0.584734,0.54129,0.20136,0.900055,0.01993,-0.005826,0.661954,1.070734,0
-0.070186,0.336348,1.377484,1.257326,1.057679,0.589503,0.217593,-0.335119,1.672732,1.383011,0
0.013995,0.226376,0.216217,0.922978,0.175359,0.33184,0.571722,0.644112,0.426441,0.132243,0
0.589917,0.643611,0.298735,0.623073,0.925923,0.345337,0.281597,0.379361,0.202472,0.723393,0
0.888077,0.172594,0.709604,0.756691,0.807626,0.673295,0.041876,0.906196,0.102078,0.062394,0
0.336211,0.785215,0.674734,0.207255,0.134216,0.768887,0.898583,0.140747,0.394676,0.292075,1
0.423889,0.258612,0.05015,0.088214,0.423115,0.662278,0.801749,0.099655,0.1197,0.706345,0
1.105635,0.070428,0.588342,0.66506,0.764186,0.519345,-0.090076,0.896871,0.316176,0.15549,0
0.445712,0.291321,0.123271,0.070964,0.52271,0.641176,0.72413,0.025922,0.144926,0.743212,0
-0.035958,0.366573,0.362047,0.96721,0.210369,0.329938,0.575,0.568158,0.301371,0.039682,0
0.518063,0.413219,0.898638,-0.368762,0.532032,0.438858,1.102833,0.519563,0.676881,0.892985,1
0.274751,0.781262,0.746857,0.060575,0.21833,0.880555,0.861569,0.186876,0.372621,0.281837,1
0.491564,0.277223,-0.531922,1.244535,0.684916,0.194791,1.46029,0.402122,0.756789,0.405712,0
0.078021,0.087473,0.444074,0.52146,0.498833,0.792131,0.405869,0.080864,0.950566,0.772729,0
0.243305,1.123256,0.478462,0.38179,0.465905,1.016444,0.772595,0.476974,0.146921,0.490415,1
0.84613,-0.074498,0.104645,0.662561,0.251169,0.533917,0.945102,0.011128,0.690144,1.031423,0
0.058578,0.184098,0.601599,0.474266,0.565125,0.768511,0.330399,0.045256,1.009401,0.75976,0
0.06084,0.320732,0.34371,0.997054,0.075574,0.304924,0.645325,0.648317,0.367074,0.164219,0
0.026829,0.313281,0.458592,0.782287,0.618674,1.120946,0.357674,0.179084,0.411203,-0.013918,0
-0.315913,0.28675,0.292722,0.518773,0.644602,0.508722,0.372207,-0.222401,0.975887,0.681155,0
0.61136,0.352437,0.274836,-0.099408,0.397666,0.557014,0.812355,0.135171,0.095086,0.710316,0
-0.000895,0.268531,0.592839,0.513527,0.389474,0.698086,0.342691,0.231327,0.992239,0.763642,0
0.072133,0.252432,0.698354,0.267149,0.75461,0.98801,0.630911,-0.189063,0.846458,0.451511,0
0.180289,0.239743,0.710743,0.512065,0.261993,0.87666,0.392233,-0.003676,0.828355,0.69367,0
-0.076723,1.02054,0.677234,0.405115,-0.168263,0.591863,1.321995,0.768161,0.907293,0.307565,1
0.987268,0.178542,0.705085,0.759723,0.785646,0.714755,0.029629,0.912097,0.133031,-0.124761,0
0.941552,-0.379833,-0.000545,0.573654,-0.049499,0.752565,0.536632,-0.354214,0.826713,1.209951,0
0.950882,0.175332,0.685386,0.831556,0.868578,0.60362,0.0735,0.909046,0.146919,-0.012202,0
1.322417,0.569255,0.324993,1.178803,0.691735,0.660025,0.388557,1.006962,-0.109413,0.194689,0
0.047679,0.103241,0.556925,0.585464,0.283963,0.709166,0.941742,0.077565,0.258905,0.848747,0
0.107442,-0.016031,0.530328,0.231109,-0.230048,0.27195,-0.2635,0.004176,1.062995,1.183749,0
0.882362,0.191993,0.673005,0.768198,0.801832,0.644848,0.157575,0.904102,0.090378,0.070314,0
0.525513,0.374001,0.190186,0.164277,0.456025,0.783601,0.678933,0.02481,0.108747,0.641851,0
-0.630291,0.499951,0.887626,1.345627,1.123093,0.258768,0.284098,0.669999,0.255033,-0.097175,0
0.313624,0.070462,-0.004087,0.870688,0.662573,0.882638,0.923749,0.336923,0.478825,0.849911,0
0.900104,0.344125,0.058479,0.465039,0.328095,0.733621,0.836666,0.018548,0.659919,0.991654,0
-0.008262,0.92283,0.985079,0.444819,0.423209,0.788011,0.620795,0.40628,0.375909,0.589266,1
-0.274567,0.83843,0.756656,0.719924,0.338612,0.915882,-0.042688,0.557968,1.009736,0.638769,0
0.741722,0.07373,0.061599,0.761692,0.227977,0.661946,0.797674,0.039878,0.815226,0.943408,0
0.719672,1.406005,1.080345,0.41408,-0.331852,1.03883,0.533711,0.776368,-0.012984,-0.209201,1
0.072629,0.260507,0.301181,0.952524,0.13641,0.298037,0.594062,0.610078,0.402791,0.107391,0
0.04043,0.136684,0.484138,0.545952,0.464639,0.813907,0.408105,0.073252,0.921531,0.734969,0
-0.074816,0.231984,0.379084,1.090704,0.205724,0.369905,0.610355,0.714692,0.269112,0.276607,0
0.250277,0.437229,0.591843,0.687272,0.889021,0.635472,0.331808,0.545109,0.74761,0.200278,0
0.075124,0.116103,0.432041,0.569592,0.490418,0.753952,0.362483,0.126494,0.894933,0.668806,0
0.32854,0.818359,0.670208,0.113837,0.230117,0.820343,0.842834,0.2508,0.36609,0.377317,1
-0.527496,-0.366479,0.356671,1.125691,0.613239,0.190596,0.848896,0.67781,1.05671,0.123808,0
0.265045,0.097778,0.406552,1.151605,0.292141,0.240263,0.740702,0.803011,0.553297,0.310054,0
0.056642,0.547812,0.71371,0.672207,0.553567,0.845023,0.155249,0.270658,0.737799,0.327768,0
-0.44072,-0.446438,1.184754,0.298238,-0.278742,0.777153,1.047671,-0.171798,1.219955,0.505532,0
1.041171,0.35804,1.006392,1.175436,1.171913,0.711038,0.185831,0.813754,-0.029001,0.045322,0
0.090524,0.384507,0.875896,1.207208,0.566419,1.071826,0.2642,0.461632,1.150473,0.254663,0
0.112994,0.289349,0.236575,0.996631,0.099127,0.358805,0.649136,0.592719,0.342918,0.113416,0
0.115484,0.597605,0.741019,0.892503,0.583704,0.843661,0.181496,0.337472,0.747315,0.379932,0
0.686492,0.119848,0.035088,0.816035,0.164145,0.594896,0.874259,0.061831,0.765978,0.895121,0
0.340743,0.835705,0.658484,0.118127,0.224372,0.839645,0.820083,0.237343,0.365162,0.362578,1
0.582168,0.214577,0.109927,-0.122056,0.680613,0.980267,0.74826,0.633597,-0.116046,0.099479,0
0.608446,-0.201994,0.440664,1.010349,0.148639,0.511419,1.230895,-0.123652,0.389075,0.992941,0
0.086937,0.183599,0.491842,0.502725,0.472907,0.816489,0.437829,0.082889,0.914095,0.695172,0
0.88706,0.248114,0.600201,0.912433,0.776499,0.63183,-0.040238,0.983333,0.045222,-0.016642,0
0.144926,0.287166,0.117099,0.13177,0.044132,0.39906,1.264964,0.236169,0.678325,0.839061,1
-0.123378,0.442509,0.287589,0.764809,-0.139221,0.276298,0.598107,0.810623,0.455846,0.027896,0
0.067127,0.306828,0.250466,0.983763,0.156888,0.347168,0.584522,0.606846,0.342191,0.161383,0
0.655956,0.237791,0.348821,0.614478,0.563401,0.921794,0.283346,0.430844,0.74898,1.00459,1
0.133862,0.757864,0.509971,0.600026,-0.232411,0.201609,0.523378,-0.152575,0.785909,1.003109,1
0.544981,0.564958,0.262052,0.679256,0.961266,0.329552,0.270871,0.415248,0.121254,0.741307,0
0.29391,0.39396,0.197616,0.464028,0.327862,0.540244,0.487966,0.165612,-0.136639,0.672037,0
1.129657,0.002431,0.757525,0.696265,0.949347,0.682848,0.008897,0.991065,0.233764,-0.005089,0
0.371508,-0.16874,0.480696,0.230645,0.633439,0.239558,0.364493,-0.362294,-0.182023,0.397316,0
0.1031,0.206254,0.237561,0.954262,0.127525,0.378111,0.696651,0.64684,0.384677,0.18885,0
0.957592,0.19073,0.71634,0.820561,0.880424,0.587097,0.033688,0.889118,0.153426,0.023246,0
0.704146,0.081615,0.082564,0.790303,0.189265,0.66045,0.764948,-0.020236,0.752609,0.940142,0
0.92059,0.228516,0.480905,-0.379931,-0.383455,0.242639,0.146017,0.900421,1.078403,-0.170888,1
0.082265,-0.016746,0.213943,0.721123,0.558557,1.023753,0.622557,0.294443,1.135317,0.71467,0
-0.08982,0.1865,0.326492,1.015428,0.271172,0.400309,0.768226,0.462338,0.501006,0.116244,0
0.56482,0.593499,0.318093,0.714102,1.004215,0.377638,0.272152,0.418593,0.124509,0.72327,0
0.370406,0.199966,0.707821,0.967869,0.668695,0.447093,0.469213,0.715253,1.086672,1.060887,0
0.091102,0.128964,0.515595,0.618057,0.253083,0.729455,1.003081,0.123834,0.296009,0.827511,0
0.518303,0.586862,0.567466,0.395282,0.445075,0.768338,-0.199908,0.777484,0.167142,0.506601,0
0.080649,0.299173,0.28372,0.95019,0.140638,0.314196,0.616622,0.604187,0.391701,0.133411,0
-0.326454,0.989562,0.172701,0.923901,0.055582,1.824894,1.57668,1.064313,-0.528881,-0.539097,1
0.930922,0.1392,0.712716,0.866434,0.901206,0.581042,0.065109,0.891843,0.115915,0.020933,0
1.048539,0.181014,0.847047,0.730355,0.921739,0.568088,0.278188,1.048829,0.247872,-0.011716,0
0.020936,0.240247,0.225414,0.973819,0.094936,0.282763,0.693702,0.686237,0.397164,0.2033,0
0.793394,-0.250417,-0.351185,0.520284,0.417556,0.719096,0.034596,-0.124579,1.373608,1.288066,0
0.627583,0.614675,0.448323,-0.060131,0.152558,0.567964,0.877598,0.491006,0.398284,0.598476,1
0.039689,-0.248071,-0.076238,0.420127,0.566301,0.208002,0.678628,-0.271468,0.847904,0.865611,0
0.379729,0.303685,0.039404,0.068958,0.365,0.680458,0.767116,0.129386,0.168164,0.72458,0
0.386433,0.978706,0.583102,0.229657,0.371007,0.70879,0.913901,0.081925,0.448135,0.394162,1
0.196706,0.22984,0.512864,0.472803,0.281627,0.726054,0.389293,0.211844,0.811645,0.788588,0
0.223247,0.276137,0.597813,0.710048,0.839092,1.217841,0.124366,0.218562,0.330385,0.697686,0
0.725649,0.520864,0.834339,0.393773,0.105009,1.062192,0.919194,0.356814,0.424722,0.757229,1
0.474324,0.629725,0.425362,0.130103,0.458315,0.751981,1.034505,0.344541,0.538327,0.280277,1
0.962723,0.179208,0.68467,0.865053,0.872868,0.594477,0.050743,0.880708,0.160178,-0.001908,0
0.087992,0.318599,0.280668,0.930763,0.147109,0.322755,0.643746,0.586524,0.406623,0.151366,0
0.500498,0.142305,0.017505,0.327523,0.673161,1.042861,0.380249,0.11442,0.65644,1.05341,0
0.92223,0.102861,0.691632,0.918816,0.805241,0.694041,0.102844,0.850502,0.149954,-0.045575,0
0.049931,0.790629,0.778359,0.806047,0.780992,0.670534,0.110391,0.225956,0.576936,0.312839,0
0.664141,0.484392,0.141738,0.617621,0.939255,0.308592,0.177699,0.464824,0.020339,0.697691,0
0.968313,0.001367,0.519938,0.987695,0.752306,0.704039,0.279584,0.729802,-0.041411,-0.221282,0
0.428405,0.764618,0.586624,0.305277,0.416646,0.913309,1.020833,0.356444,0.241546,0.320362,1
0.046236,0.528993,0.046147,0.754563,-0.029381,0.383315,0.806545,0.715645,0.431375,-0.026222,0
0.057969,0.107507,0.553705,0.580614,0.272365,0.71077,0.945932,0.064863,0.271756,0.849998,0
0.33787,0.763556,0.499867,0.668772,1.098961,0.088243,0.432656,0.403428,0.050949,0.958138,0
0.02453,0.675738,0.793754,0.788343,0.643241,0.820341,0.222447,0.321576,0.736608,0.332886,0
0.31639,-0.132969,0.361563,0.546318,0.547082,0.884859,0.482143,0.291895,0.987218,0.792339,0
0.099296,0.768816,1.067458,0.106358,-0.184215,0.743197,0.752321,-0.044528,0.848886,0.126429,1
-0.054404,0.771285,0.878696,0.379419,-0.174513,1.031536,1.137331,-0.090171,0.655292,0.105803,1
0.43793,1.692134,1.277342,0.418541,0.619911,-0.027981,0.666419,0.636622,0.007061,0.487685,1
0.939588,0.103915,0.772923,0.8686,0.872511,0.576161,0.022268,0.873698,0.164353,-0.024449,0
0.508707,0.567253,0.276312,0.66167,0.987589,0.312813,0.240737,0.431855,0.129882,0.773282,0
0.09257,0.303062,0.23532,1.050638,0.085885,0.263057,0.633083,0.522448,0.282144,0.266267,0
-0.004555,0.167787,0.434886,0.550744,0.430109,0.853687,0.373363,0.116666,0.969266,0.693006,0
0.351472,0.839241,0.66572,0.12264,0.233769,0.816166,0.810312,0.231351,0.381893,0.369884,1
0.864334,0.199502,0.703121,0.814312,0.897791,0.547776,0.179171,0.972725,0.219862,-0.095642,0
0.164093,0.650783,0.910701,0.208308,-0.012266,0.818826,0.670622,0.128818,0.240542,0.482652,1
0.301689,1.080709,0.604831,-0.286317,0.615731,0.908577,1.168303,0.192435,0.642182,0.368709,1
0.372808,0.367251,0.511242,0.388856,0.522358,0.663814,0.23338,0.150346,1.014416,0.910534,1
-0.028095,0.331566,0.145861,1.037114,-0.006831,0.271308,0.729336,0.514438,0.358973,0.163521,0
0.631805,0.365247,0.61455,0.545969,0.691509,0.583862,0.35285,0.713702,0.194293,0.156772,0
0.097525,0.76358,0.452047,0.39078,0.561028,1.044547,0.92087,0.559382,0.532045,0.687337,1
1.004025,0.086336,0.600289,0.792034,0.903205,0.539976,0.08349,0.985034,0.122117,0.015558,0
-0.124796,0.070179,0.267909,0.909454,0.257215,0.519606,0.546517,0.798251,0.320824,-0.10926,0
0.694929,1.387023,1.222832,-0.496547,0.681918,0.239693,0.317134,-0.23157,-0.314194,-0.051255,1
0.343208,0.720827,0.121216,0.837505,0.785111,0.323806,0.077587,0.525708,0.263975,0.819848,0
0.347102,0.843002,0.648241,0.104141,0.224791,0.829206,0.837857,0.233884,0.356143,0.350744,1
0.271247,1.308977,0.74504,0.403206,0.222727,1.115799,0.865369,-0.198916,0.160272,-0.168087,1
0.359024,0.227939,-0.157526,-0.115597,0.309478,1.005726,0.818034,-0.123965,0.317362,0.490277,0
-0.741239,0.671766,-0.792615,0.924953,1.006206,0.791563,-0.282031,0.86953,0.445225,0.809187,0
0.157551,0.117762,0.470809,0.491341,0.140479,0.591879,1.016028,-0.008609,0.211045,0.982979,0
0.406891,0.875936,0.597025,0.110312,0.244396,0.824861,0.75861,0.203061,0.426173,0.292572,1
0.341637,0.82705,0.653112,0.109813,0.225717,0.83822,0.831223,0.239553,0.367315,0.351573,1
0.403745,0.338215,0.021328,0.17816,0.396126,0.73253,0.784045,0.059569,0.100327,0.703001,0
0.015502,0.044931,0.598236,0.61648,0.293623,0.731673,0.883821,0.120336,0.305068,0.836152,0
0.964097,0.167109,0.700745,0.845248,0.87756,0.602131,0.068423,0.893208,0.134657,0.003831,0
-0.247049,0.883757,0.673168,0.517658,1.103908,0.524762,0.177401,0.362958,1.128598,0.690305,0
0.472163,0.863339,0.750605,-0.138053,-0.553688,0.272619,0.551629,0.70867,0.241042,0.778717,1
0.958157,0.202813,0.717469,0.863736,0.845245,0.582142,0.07637,0.889664,0.177834,-0.031065,0
0.957091,0.142315,0.662345,0.820344,0.884378,0.588696,0.087495,0.934717,0.102023,-0.02991,0
-0.23644,1.617842,0.291727,0.459752,0.057813,0.5033,0.827097,-0.293593,0.292526,-0.018873,1
0.716017,0.72538,0.379532,0.576206,0.814265,0.502018,0.384352,0.590556,-0.029974,0.695961,0
0.373416,-0.016256,0.532011,0.342665,0.465252,1.120723,0.791135,0.085512,0.571271,0.787832,0
0.589819,0.522638,0.43996,0.907644,1.189141,1.183905,-0.139179,0.500919,0.353179,0.464642,0
-0.052493,0.192921,0.240477,0.797129,0.491209,0.195904,0.251755,0.507424,0.199466,-0.037004,0
0.974372,0.227011,0.704963,0.789953,0.946582,0.65687,0.099363,0.840039,0.073242,-0.062798,0
0.211291,0.75636,0.720182,0.161151,0.425525,0.858253,0.743373,0.084274,0.222081,0.386897,1
0.147274,0.485434,0.20107,0.277385,-0.056501,0.722577,0.71108,-0.217097,0.77734,0.353434,0
0.10934,0.803733,0.814902,0.822891,0.649624,0.858963,0.173715,0.372712,0.812823,0.231057,0
0.071152,0.25303,0.397555,0.5241,0.565775,0.880522,0.48636,0.008074,0.893609,0.873947,0
0.615637,0.484399,0.217662,0.77895,0.960653,0.406796,0.31088,0.449875,0.063503,0.810187,0
0.737891,0.102684,0.028998,0.784874,0.25337,0.719566,0.823849,0.034329,0.813548,0.895716,0
0.52959,0.28508,0.347273,0.542852,0.65197,0.593793,0.458269,0.348624,0.953615,0.787594,1
1.000166,0.196367,0.724784,0.801665,0.919676,0.648081,0.09573,0.930034,0.101565,-0.026623,0
0.422555,0.827996,0.516945,0.118634,0.231379,0.831984,0.676958,0.387564,0.450185,0.385324,1
0.106634,0.624237,0.980781,0.905391,0.657807,0.715945,0.289343,0.315147,0.589612,0.445094,0
0.754265,0.234679,-0.078666,0.497788,0.421876,0.548917,1.070003,-0.228825,0.553424,1.233941,0
0.860683,0.044606,0.804363,0.826248,0.82432,0.668955,0.157639,0.887825,0.099876,-0.099891,0
0.006436,0.330388,0.367268,0.823345,0.040556,0.215299,0.599324,0.556568,0.469345,0.126661,0
0.227162,0.640149,0.79372,0.311214,0.111444,1.052512,1.003948,0.159348,0.259764,0.372256,1
0.07087,0.151985,0.423759,0.538752,0.490303,0.86034,0.400351,0.085699,0.861664,0.679837,0
0.096225,0.288129,0.242135,0.938752,0.142552,0.344518,0.640204,0.582705,0.415897,0.100429,0
1.111367,1.737934,0.03831,-0.097459,0.422708,1.823513,0.694155,-0.26062,0.280951,1.462641,1
0.108057,0.248104,0.308813,0.968354,0.101119,0.308012,0.628275,0.571879,0.436437,0.090717,0
0.049219,-0.04239,0.757564,0.391034,1.128421,0.382918,0.213928,1.048574,0.138452,-0.007073,0
0.502777,0.569742,0.295754,0.702137,0.98463,0.329713,0.259185,0.440276,0.160941,0.706324,0
0.494453,0.511577,0.782459,0.378875,0.615668,0.768262,0.754722,0.453289,0.370213,0.422193,1
0.008511,0.224016,0.273135,0.999201,0.067628,0.349057,0.550062,0.580968,0.346,0.205798,0
0.736636,0.304161,0.54441,0.491298,1.161552,0.934481,0.098427,0.849758,0.146949,0.081772,0
-0.050381,0.463053,0.904683,1.047199,0.796735,0.907417,0.176469,0.204898,0.751447,0.472181,0
0.714778,0.695748,0.426502,0.53819,0.802588,0.409158,0.350586,0.516614,0.227772,0.756194,0
0.255237,1.161002,0.749549,-0.274212,0.099615,0.385773,0.437324,0.126156,0.849399,-0.040088,1
-0.277608,-0.125454,0.018326,0.217375,0.001331,0.78749,0.297031,0.669411,0.558607,0.314117,0
0.838507,0.044116,-0.001785,0.787728,0.1167,0.777151,0.747424,0.116675,0.750027,0.895841,0
0.205471,0.181802,0.246705,0.061034,0.659578,0.964634,0.768221,0.122145,-0.22379,0.858251,0
0.021751,0.768269,0.892615,0.819512,0.58794,0.868505,0.320149,0.313327,0.798348,0.417859,0
0.414349,0.710578,0.527883,0.276921,0.500536,1.11988,1.076213,0.459302,0.420584,0.234583,1
0.318745,0.446113,0.401317,0.36755,0.379817,0.862874,0.406199,0.379394,0.721015,0.919501,1
0.396184,0.278621,0.071734,0.098376,0.450738,0.677712,0.805658,0.077429,0.101126,0.728075,0
0.401173,-0.128989,0.161088,0.383404,-0.077178,0.643459,0.562704,0.000432,1.004201,0.637329,0
-0.11555,-0.031542,0.217193,0.74656,0.1472,0.943983,0.476213,0.011421,1.148484,0.423571,0
0.170945,0.290629,0.242858,0.972557,0.16692,0.258336,0.70087,0.600837,0.357005,0.221249,0
0.374047,0.779816,0.585291,0.123252,0.216806,0.918079,0.721279,0.187709,0.36593,0.30545,1
0.364465,0.231474,0.082692,0.073671,0.464478,0.641953,0.844983,0.048591,0.100578,0.743309,0
0.101416,0.226614,0.486984,0.41743,0.506032,0.801678,0.464433,-0.070101,0.760703,0.605574,0
0.517448,-0.353112,0.563374,0.927265,0.87069,0.338776,0.415935,0.358431,0.767324,0.265181,0
0.064466,0.682097,0.249932,0.869223,0.415995,1.157887,1.154582,0.356115,1.339488,0.219804,0
0.464967,0.328745,0.412981,0.589694,0.603454,0.725868,0.338874,0.329763,0.95452,0.882159,1
1.03721,0.239264,0.709575,0.769639,0.825361,0.559029,0.071028,0.863214,0.105783,0.022001,0
0.181389,0.385485,0.957324,0.215821,-0.035501,1.157411,0.378254,0.439838,0.285397,0.263456,1
-0.010681,0.04521,0.558531,0.883522,-0.036183,0.588352,0.870448,0.432155,0.392995,0.008348,0
0.068778,0.311337,0.265967,0.952498,0.141082,0.324089,0.625341,0.589447,0.378862,0.116214,0
-0.314266,0.600786,1.13753,-0.389719,0.48755,1.01486,0.796986,0.268256,0.32661,-0.032649,1
0.449639,0.383518,0.725119,-0.031524,0.657644,0.320634,0.412067,1.035914,0.509182,0.184985,0
0.123219,0.409481,0.95085,0.750657,0.828768,0.807033,0.45771,0.390725,0.963302,0.30321,0
-0.016698,0.262704,0.166853,0.893343,0.233684,0.158159,0.766815,0.723837,0.387186,0.076373,0
0.707504,-0.028447,-0.167337,0.740005,0.373714,0.919118,0.919308,-0.180539,0.914379,0.827071,0
0.051676,0.145569,0.485643,0.53915,0.489975,0.806802,0.379222,0.046447,0.956053,0.738661,0
0.097837,0.879514,0.997204,0.426111,0.092941,0.882444,0.781735,0.181034,0.554364,0.170456,1
1.434632,0.092836,0.62256,0.533549,-0.182877,0.590769,1.064065,0.072134,0.615225,0.752067,1
0.182169,0.423423,1.322819,0.029767,0.793547,1.128646,0.362439,0.220778,0.901838,0.169437,1
0.051976,0.143456,0.478741,0.548012,0.463408,0.813211,0.396774,0.063968,0.929354,0.730266,0
0.048279,0.12756,0.489147,0.543526,0.445345,0.824228,0.422396,0.078806,0.928732,0.734342,0
0.834184,-0.169874,0.643121,0.792411,0.628529,0.266124,0.42876,1.165695,-0.09452,0.044986,0
-0.019556,0.206328,0.442285,0.635274,0.535519,0.910014,0.328406,0.012448,0.936781,0.665834,0
-0.259233,-0.113197,0.25799,0.150869,0.851503,1.327509,0.687338,-0.183899,0.633706,0.9033,0
-0.080827,0.080026,0.407653,0.738761,0.369469,0.556624,0.816888,0.015518,0.274491,0.995978,0
0.025468,0.120666,0.541905,0.596843,0.299298,0.71581,0.940457,0.070266,0.280107,0.868571,0
0.778399,-0.010584,0.114567,0.771426,0.215268,0.664628,0.766555,0.064363,0.793499,0.967865,0
0.958777,0.215252,0.759302,0.830562,0.864795,0.654985,0.051353,0.876797,0.097474,0.060018,0
-0.142335,0.499401,-0.037437,0.200883,0.311946,1.320432,0.804272,0.320281,0.265005,0.6194,0
0.125083,0.303276,0.303193,0.953656,0.147411,0.336787,0.623176,0.581437,0.375744,0.120867,0
0.26698,0.341619,0.507601,0.729004,-0.000831,0.352909,0.850284,0.42369,0.277558,0.017021,0
0.403072,0.277811,0.081742,0.081682,0.447528,0.700092,0.808915,0.052681,0.108434,0.741825,0
-0.381773,0.093136,0.260365,1.251609,0.492273,0.961258,0.659672,-0.053053,0.564714,0.641536,0
0.026619,0.076595,0.501686,0.46026,0.287597,0.717453,1.006466,-0.051853,0.174277,0.860984,0
0.017888,0.027537,0.456562,0.656145,0.645599,0.98145,0.52694,0.087746,0.963231,0.862116,0
1.029048,0.765723,1.429418,0.116785,-0.647929,0.447361,0.102194,0.200438,1.124923,0.731706,1
1.078715,0.057345,0.806905,0.934448,1.008549,0.607237,0.227871,0.847262,0.12712,-0.05539,0
0.304348,0.795676,0.587341,0.144268,0.173097,0.824668,0.864916,0.182823,0.371684,0.303581,1
0.066024,0.129073,0.577406,0.553477,0.246503,0.726562,0.971338,0.034457,0.274109,0.819068,0
0.225202,0.938008,0.703631,0.106512,0.192927,0.846536,0.851343,0.338064,0.225581,0.49678,1
0.02296,0.599068,0.678916,-0.029561,0.231645,0.349054,0.740624,-0.404264,0.81923,0.120874,1
0.125314,0.293656,0.330285,0.873434,0.040847,0.368971,0.713177,0.612203,0.288373,0.078248,0
0.607177,0.131886,0.406971,0.640778,0.812227,1.269209,-0.169894,0.4348,1.215359,1.013097,0
0.742339,0.157003,0.129897,0.840325,0.250644,0.75966,0.879415,-0.029036,0.832217,0.853644,0
-0.39545,0.182093,0.940665,0.11005,0.748654,0.4977,0.335339,0.063152,0.878688,1.128465,1
0.845502,0.132534,-0.036309,0.677338,0.123379,0.651363,0.864379,-0.070447,0.918154,1.005388,0
-0.002681,0.072115,0.547588,0.684287,0.285594,0.69904,1.06386,0.029056,0.348945,1.028898,0
-0.023687,0.18866,0.449678,0.538667,0.344025,0.779993,0.829039,-0.0162,0.303505,0.862493,0
0.147886,0.154355,0.549519,0.601079,0.426756,0.89912,0.311025,0.208619,0.998866,0.732167,0
0.32134,0.060549,0.267963,0.302943,0.655527,0.668342,1.006051,-0.085188,0.213063,0.578448,0
0.12038,0.264886,0.306195,0.929527,0.12822,0.300905,0.642672,0.624593,0.401274,0.125282,0
0.219635,1.125641,0.379482,0.263503,1.077368,0.7148,0.727584,0.429665,0.873929,0.656165,0
0.824993,0.018989,0.163021,0.67571,0.20265,0.632601,0.908148,-0.06559,0.748921,0.941277,0
0.295992,0.348952,0.89522,0.735794,0.836765,0.261453,0.911724,0.660358,1.385928,1.229407,0
0.101446,1.062956,0.594698,0.282099,0.52586,0.736306,0.606906,0.221245,0.263146,0.529962,1
0.536912,0.259899,0.197544,0.110888,0.356417,0.522167,0.790104,0.158663,0.225445,0.797977,0
0.067777,0.048236,0.557356,0.565481,0.417749,0.728341,0.362754,-0.01543,0.910171,0.718245,0
0.570866,0.115066,0.203623,0.629099,0.613199,0.947916,0.192342,0.514322,0.969884,1.010276,1
0.64304,-0.393301,0.171965,0.253478,0.045324,0.357167,0.974203,0.361352,0.563583,1.447077,0
-0.101282,1.309903,0.904633,0.493597,0.057877,0.681797,0.767643,-0.271292,-0.052435,0.079111,1
0.090806,0.212088,-0.074458,0.402051,0.345341,0.942593,0.753752,0.067762,0.182822,0.876323,0
0.554081,0.197591,-0.301717,-0.759618,1.090885,0.794336,0.731287,-0.133899,0.413498,0.72376,1
0.901356,0.113102,0.79375,0.852845,0.770781,0.603444,0.180032,1.002006,0.235948,-0.103135,0
0.708082,-0.590008,0.689084,0.458399,-0.287748,0.155077,0.7902,-0.55368,0.6627,0.408827,0
0.532429,0.430207,0.323957,0.963554,-0.152844,0.984104,0.665732,0.039859,0.957162,0.879768,0
